PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Age_filled,Age_by_class,Has_Cabin,Title,FamilySize,IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U
777,False,3,"Tobin, Mr. Roger",,0,0,383121,7.75,F38,28.0,24.0,1,Mr,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
778,True,3,"Emanuel, Miss. Virginia Ethel",5.0,0,0,364516,12.475,,5.0,5.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
779,False,3,"Kilgannon, Mr. Thomas J",,0,0,36865,7.7375,,28.0,24.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
780,True,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",43.0,0,1,24160,211.3375,B3,43.0,43.0,1,Mrs,2,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
781,True,3,"Ayoub, Miss. Banoura",13.0,0,0,2687,7.2292,,13.0,13.0,0,Miss,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
782,True,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",17.0,1,0,17474,57.0,B20,17.0,17.0,1,Mrs,2,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
783,False,1,"Long, Mr. Milton Clyde",29.0,0,0,113501,30.0,D6,29.0,29.0,1,Mr,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
784,False,3,"Johnston, Mr. Andrew G",,1,2,W./C. 6607,23.45,,28.0,24.0,0,Mr,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
785,False,3,"Ali, Mr. William",25.0,0,0,SOTON/O.Q. 3101312,7.05,,25.0,25.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
786,False,3,"Harmer, Mr. Abraham (David Lishin)",25.0,0,0,374887,7.25,,25.0,25.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
787,True,3,"Sjoblom, Miss. Anna Sofia",18.0,0,0,3101265,7.4958,,18.0,18.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
788,False,3,"Rice, Master. George Hugh",8.0,4,1,382652,29.125,,8.0,8.0,0,Master,6,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
789,True,3,"Dean, Master. Bertram Vere",1.0,1,2,C.A. 2315,20.575,,1.0,1.0,0,Master,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
790,False,1,"Guggenheim, Mr. Benjamin",46.0,0,0,PC 17593,79.2,B82 B84,46.0,46.0,1,Mr,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
791,False,3,"Keane, Mr. Andrew ""Andy""",,0,0,12460,7.75,,28.0,24.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
792,False,2,"Gaskell, Mr. Alfred",16.0,0,0,239865,26.0,,16.0,16.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
793,False,3,"Sage, Miss. Stella Anna",,8,2,CA. 2343,69.55,,28.0,24.0,0,Miss,11,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
794,False,1,"Hoyt, Mr. William Fisher",,0,0,PC 17600,30.6958,,28.0,37.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
795,False,3,"Dantcheff, Mr. Ristiu",25.0,0,0,349203,7.8958,,25.0,25.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
796,False,2,"Otter, Mr. Richard",39.0,0,0,28213,13.0,,39.0,39.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
797,True,1,"Leader, Dr. Alice (Farnham)",49.0,0,0,17465,25.9292,D17,49.0,49.0,1,Dr,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
798,True,3,"Osman, Mrs. Mara",31.0,0,0,349244,8.6833,,31.0,31.0,0,Mrs,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
799,False,3,"Ibrahim Shawah, Mr. Yousseff",30.0,0,0,2685,7.2292,,30.0,30.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
800,False,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30.0,1,1,345773,24.15,,30.0,30.0,0,Mrs,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
801,False,2,"Ponesell, Mr. Martin",34.0,0,0,250647,13.0,,34.0,34.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
802,True,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",31.0,1,1,C.A. 31921,26.25,,31.0,31.0,0,Mrs,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
803,True,1,"Carter, Master. William Thornton II",11.0,1,2,113760,120.0,B96 B98,11.0,11.0,1,Master,4,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
804,True,3,"Thomas, Master. Assad Alexander",0.42,0,1,2625,8.5167,,0.42,0.42,0,Master,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
805,True,3,"Hedman, Mr. Oskar Arvid",27.0,0,0,347089,6.975,,27.0,27.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
806,False,3,"Johansson, Mr. Karl Johan",31.0,0,0,347063,7.775,,31.0,31.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
807,False,1,"Andrews, Mr. Thomas Jr",39.0,0,0,112050,0.0,A36,39.0,39.0,1,Mr,1,1,False,True,False,False,True,True,False,False,False,False,False,False,False,False
808,False,3,"Pettersson, Miss. Ellen Natalia",18.0,0,0,347087,7.775,,18.0,18.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
809,False,2,"Meyer, Mr. August",39.0,0,0,248723,13.0,,39.0,39.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
810,True,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",33.0,1,0,113806,53.1,E8,33.0,33.0,1,Mrs,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
811,False,3,"Alexander, Mr. William",26.0,0,0,3474,7.8875,,26.0,26.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
812,False,3,"Lester, Mr. James",39.0,0,0,A/4 48871,24.15,,39.0,39.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
813,False,2,"Slemen, Mr. Richard James",35.0,0,0,28206,10.5,,35.0,35.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
814,False,3,"Andersson, Miss. Ebba Iris Alfrida",6.0,4,2,347082,31.275,,6.0,6.0,0,Miss,7,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
815,False,3,"Tomlin, Mr. Ernest Portage",30.5,0,0,364499,8.05,,30.5,30.5,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
816,False,1,"Fry, Mr. Richard",,0,0,112058,0.0,B102,28.0,37.0,1,Mr,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False
817,False,3,"Heininen, Miss. Wendla Maria",23.0,0,0,STON/O2. 3101290,7.925,,23.0,23.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
818,False,2,"Mallet, Mr. Albert",31.0,1,1,S.C./PARIS 2079,37.0042,,31.0,31.0,0,Mr,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
819,False,3,"Holm, Mr. John Fredrik Alexander",43.0,0,0,C 7075,6.45,,43.0,43.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
820,False,3,"Skoog, Master. Karl Thorsten",10.0,3,2,347088,27.9,,10.0,10.0,0,Master,6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
821,True,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",52.0,1,1,12749,93.5,B69,52.0,52.0,1,Mrs,3,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
822,True,3,"Lulic, Mr. Nikola",27.0,0,0,315098,8.6625,,27.0,27.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
823,False,1,"Reuchlin, Jonkheer. John George",38.0,0,0,19972,0.0,,38.0,38.0,0,Jonkheer,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
824,True,3,"Moor, Mrs. (Beila)",27.0,0,1,392096,12.475,E121,27.0,27.0,1,Mrs,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
825,False,3,"Panula, Master. Urho Abraham",2.0,4,1,3101295,39.6875,,2.0,2.0,0,Master,6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
826,False,3,"Flynn, Mr. John",,0,0,368323,6.95,,28.0,24.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
827,False,3,"Lam, Mr. Len",,0,0,1601,56.4958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
828,True,2,"Mallet, Master. Andre",1.0,0,2,S.C./PARIS 2079,37.0042,,1.0,1.0,0,Master,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
829,True,3,"McCormack, Mr. Thomas Joseph",,0,0,367228,7.75,,28.0,24.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
830,True,1,"Stone, Mrs. George Nelson (Martha Evelyn)",62.0,0,0,113572,80.0,B28,62.0,62.0,1,Mrs,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False
831,True,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",15.0,1,0,2659,14.4542,,15.0,15.0,0,Mrs,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
832,True,2,"Richards, Master. George Sibley",0.83,1,1,29106,18.75,,0.83,0.83,0,Master,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
833,False,3,"Saad, Mr. Amin",,0,0,2671,7.2292,,28.0,24.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
834,False,3,"Augustsson, Mr. Albert",23.0,0,0,347468,7.8542,,23.0,23.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
835,False,3,"Allum, Mr. Owen George",18.0,0,0,2223,8.3,,18.0,18.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
836,True,1,"Compton, Miss. Sara Rebecca",39.0,1,1,PC 17756,83.1583,E49,39.0,39.0,1,Miss,3,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
837,False,3,"Pasic, Mr. Jakob",21.0,0,0,315097,8.6625,,21.0,21.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
838,False,3,"Sirota, Mr. Maurice",,0,0,392092,8.05,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
839,True,3,"Chip, Mr. Chang",32.0,0,0,1601,56.4958,,32.0,32.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
840,True,1,"Marechal, Mr. Pierre",,0,0,11774,29.7,C47,28.0,37.0,1,Mr,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False
841,False,3,"Alhomaki, Mr. Ilmari Rudolf",20.0,0,0,SOTON/O2 3101287,7.925,,20.0,20.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
842,False,2,"Mudd, Mr. Thomas Charles",16.0,0,0,S.O./P.P. 3,10.5,,16.0,16.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
843,True,1,"Serepeca, Miss. Augusta",30.0,0,0,113798,31.0,,30.0,30.0,0,Miss,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
844,False,3,"Lemberopolous, Mr. Peter L",34.5,0,0,2683,6.4375,,34.5,34.5,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
845,False,3,"Culumovic, Mr. Jeso",17.0,0,0,315090,8.6625,,17.0,17.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
846,False,3,"Abbing, Mr. Anthony",42.0,0,0,C.A. 5547,7.55,,42.0,42.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
847,False,3,"Sage, Mr. Douglas Bullen",,8,2,CA. 2343,69.55,,28.0,24.0,0,Mr,11,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
848,False,3,"Markoff, Mr. Marin",35.0,0,0,349213,7.8958,,35.0,35.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
849,False,2,"Harper, Rev. John",28.0,0,1,248727,33.0,,28.0,28.0,0,Rev,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
850,True,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",,1,0,17453,89.1042,C92,28.0,37.0,1,Mrs,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False
851,False,3,"Andersson, Master. Sigvard Harald Elias",4.0,4,2,347082,31.275,,4.0,4.0,0,Master,7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
852,False,3,"Svensson, Mr. Johan",74.0,0,0,347060,7.775,,74.0,74.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
853,False,3,"Boulos, Miss. Nourelain",9.0,1,1,2678,15.2458,,9.0,9.0,0,Miss,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
854,True,1,"Lines, Miss. Mary Conover",16.0,0,1,PC 17592,39.4,D28,16.0,16.0,1,Miss,2,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
855,False,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",44.0,1,0,244252,26.0,,44.0,44.0,0,Mrs,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
856,True,3,"Aks, Mrs. Sam (Leah Rosen)",18.0,0,1,392091,9.35,,18.0,18.0,0,Mrs,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
857,True,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",45.0,1,1,36928,164.8667,,45.0,45.0,0,Mrs,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
858,True,1,"Daly, Mr. Peter Denis ",51.0,0,0,113055,26.55,E17,51.0,51.0,1,Mr,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
859,True,3,"Baclini, Mrs. Solomon (Latifa Qurban)",24.0,0,3,2666,19.2583,,24.0,24.0,0,Mrs,4,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
860,False,3,"Razi, Mr. Raihed",,0,0,2629,7.2292,,28.0,24.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
861,False,3,"Hansen, Mr. Claus Peter",41.0,2,0,350026,14.1083,,41.0,41.0,0,Mr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
862,False,2,"Giles, Mr. Frederick Edward",21.0,1,0,28134,11.5,,21.0,21.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
863,True,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",48.0,0,0,17466,25.9292,D17,48.0,48.0,1,Mrs,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
864,False,3,"Sage, Miss. Dorothy Edith ""Dolly""",,8,2,CA. 2343,69.55,,28.0,24.0,0,Miss,11,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
865,False,2,"Gill, Mr. John William",24.0,0,0,233866,13.0,,24.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
866,True,2,"Bystrom, Mrs. (Karolina)",42.0,0,0,236852,13.0,,42.0,42.0,0,Mrs,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
867,True,2,"Duran y More, Miss. Asuncion",27.0,1,0,SC/PARIS 2149,13.8583,,27.0,27.0,0,Miss,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
868,False,1,"Roebling, Mr. Washington Augustus II",31.0,0,0,PC 17590,50.4958,A24,31.0,31.0,1,Mr,1,1,False,True,False,False,True,True,False,False,False,False,False,False,False,False
869,False,3,"van Melkebeke, Mr. Philemon",,0,0,345777,9.5,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
870,True,3,"Johnson, Master. Harold Theodor",4.0,1,1,347742,11.1333,,4.0,4.0,0,Master,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
871,False,3,"Balkic, Mr. Cerin",26.0,0,0,349248,7.8958,,26.0,26.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
872,True,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",47.0,1,1,11751,52.5542,D35,47.0,47.0,1,Mrs,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
873,False,1,"Carlsson, Mr. Frans Olof",33.0,0,0,695,5.0,B51 B53 B55,33.0,33.0,1,Mr,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False
874,False,3,"Vander Cruyssen, Mr. Victor",47.0,0,0,345765,9.0,,47.0,47.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
875,True,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",28.0,1,0,P/PP 3381,24.0,,28.0,28.0,0,Mrs,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
876,True,3,"Najib, Miss. Adele Kiamie ""Jane""",15.0,0,0,2667,7.225,,15.0,15.0,0,Miss,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
877,False,3,"Gustafsson, Mr. Alfred Ossian",20.0,0,0,7534,9.8458,,20.0,20.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
878,False,3,"Petroff, Mr. Nedelio",19.0,0,0,349212,7.8958,,19.0,19.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
879,False,3,"Laleff, Mr. Kristo",,0,0,349217,7.8958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
880,True,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",56.0,0,1,11767,83.1583,C50,56.0,56.0,1,Mrs,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False
881,True,2,"Shelley, Mrs. William (Imanita Parrish Hall)",25.0,0,1,230433,26.0,,25.0,25.0,0,Mrs,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
882,False,3,"Markun, Mr. Johann",33.0,0,0,349257,7.8958,,33.0,33.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
883,False,3,"Dahlberg, Miss. Gerda Ulrika",22.0,0,0,7552,10.5167,,22.0,22.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
884,False,2,"Banfield, Mr. Frederick James",28.0,0,0,C.A./SOTON 34068,10.5,,28.0,28.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
885,False,3,"Sutehall, Mr. Henry Jr",25.0,0,0,SOTON/OQ 392076,7.05,,25.0,25.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
886,False,3,"Rice, Mrs. William (Margaret Norton)",39.0,0,5,382652,29.125,,39.0,39.0,0,Mrs,6,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
887,False,2,"Montvila, Rev. Juozas",27.0,0,0,211536,13.0,,27.0,27.0,0,Rev,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
888,True,1,"Graham, Miss. Margaret Edith",19.0,0,0,112053,30.0,B42,19.0,19.0,1,Miss,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False
889,False,3,"Johnston, Miss. Catherine Helen ""Carrie""",,1,2,W./C. 6607,23.45,,28.0,24.0,0,Miss,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
890,True,1,"Behr, Mr. Karl Howell",26.0,0,0,111369,30.0,C148,26.0,26.0,1,Mr,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False
891,False,3,"Dooley, Mr. Patrick",32.0,0,0,370376,7.75,,32.0,32.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
